text,label
do not submit now,CANCEL_FORM
forget now,CANCEL_FORM
cancel my form,CANCEL_FORM
discard my changes,CANCEL_FORM
dont save my form,CANCEL_FORM
close my form,CANCEL_FORM
exit my form,CANCEL_FORM
abandon my changes,CANCEL_FORM
cancel my entry,CANCEL_FORM
close my form now,CANCEL_FORM
do not submit my,CANCEL_FORM
forget my form,CANCEL_FORM
cancel current form,CANCEL_FORM
discard current changes,CANCEL_FORM
dont save current form,CANCEL_FORM
close current form,CANCEL_FORM
exit current form,CANCEL_FORM
abandon current changes,CANCEL_FORM
cancel current entry,CANCEL_FORM
close current form now,CANCEL_FORM
do not submit current,CANCEL_FORM
forget current form,CANCEL_FORM
cancel this form,CANCEL_FORM
discard these changes,CANCEL_FORM
dont save this form,CANCEL_FORM
close this form,CANCEL_FORM
exit this form,CANCEL_FORM
abandon these changes,CANCEL_FORM
cancel this entry,CANCEL_FORM
close this form now,CANCEL_FORM
do not submit this,CANCEL_FORM
forget this data,CANCEL_FORM
cancel the input,CANCEL_FORM
discard input changes,CANCEL_FORM
dont save input,CANCEL_FORM
close input form,CANCEL_FORM
exit input,CANCEL_FORM
abandon input changes,CANCEL_FORM
cancel input entry,CANCEL_FORM
close input now,CANCEL_FORM
do not submit input,CANCEL_FORM
forget input,CANCEL_FORM
cancel my input,CANCEL_FORM
discard my input,CANCEL_FORM
dont save my input,CANCEL_FORM
close my input,CANCEL_FORM
exit my input,CANCEL_FORM
abandon my input,CANCEL_FORM
cancel my input entry,CANCEL_FORM
close my input now,CANCEL_FORM
do not submit my input,CANCEL_FORM
forget my input,CANCEL_FORM
cancel the submission,CANCEL_FORM
discard the submission,CANCEL_FORM
dont save submission,CANCEL_FORM
close submission,CANCEL_FORM
exit submission,CANCEL_FORM
abandon submission,CANCEL_FORM
cancel submission entry,CANCEL_FORM
close submission now,CANCEL_FORM
do not submit submission,CANCEL_FORM
forget submission,CANCEL_FORM
cancel current input,CANCEL_FORM
discard current input,CANCEL_FORM
dont save current input,CANCEL_FORM
close current input,CANCEL_FORM
exit current input,CANCEL_FORM
abandon current input,CANCEL_FORM
cancel current input entry,CANCEL_FORM
close current input now,CANCEL_FORM
do not submit current input,CANCEL_FORM
forget current input,CANCEL_FORM
discard form changes,CANCEL_FORM
close form without saving,CANCEL_FORM
abandon form process,CANCEL_FORM
do not save the form,CANCEL_FORM
cancel this form now,CANCEL_FORM
exit form without saving,CANCEL_FORM
forget this data entry,CANCEL_FORM
cancel the form submission,CANCEL_FORM
discard current form,CANCEL_FORM
close current form,CANCEL_FORM
